,userId,userSessionId,teamId,price,age,country,totalAdClicks,strength,teamLevel,isHit,platformType
41,1027,15821,9,10.0,60.0,GD,8,0.952175553216,5,11,iphone
42,1027,15821,9,20.0,60.0,GD,8,0.952175553216,5,11,iphone
43,1027,15821,9,20.0,60.0,GD,8,0.952175553216,5,11,iphone
44,1027,20543,9,20.0,60.0,GD,4,0.952175553216,6,13,iphone
45,1027,20543,9,20.0,60.0,GD,4,0.952175553216,6,13,iphone
46,1027,20543,9,2.0,60.0,GD,4,0.952175553216,6,13,iphone
47,1027,20543,9,2.0,60.0,GD,4,0.952175553216,6,13,iphone
48,1027,20543,9,10.0,60.0,GD,4,0.952175553216,6,13,iphone
49,1027,20543,9,10.0,60.0,GD,4,0.952175553216,6,13,iphone
50,1027,26410,9,20.0,60.0,GD,12,0.952175553216,7,13,iphone
51,1027,26410,9,20.0,60.0,GD,12,0.952175553216,7,13,iphone
52,1027,26410,9,5.0,60.0,GD,12,0.952175553216,7,13,iphone
53,1027,26410,9,5.0,60.0,GD,12,0.952175553216,7,13,iphone
54,1027,26410,9,5.0,60.0,GD,12,0.952175553216,7,13,iphone
55,1027,26410,9,5.0,60.0,GD,12,0.952175553216,7,13,iphone
56,1027,26410,9,20.0,60.0,GD,12,0.952175553216,7,13,iphone
57,1027,26410,9,20.0,60.0,GD,12,0.952175553216,7,13,iphone
58,1652,5706,9,1.0,56.0,UG,5,0.952175553216,1,7,android
59,1652,5706,9,1.0,56.0,UG,5,0.952175553216,1,7,android
60,1652,7526,9,3.0,56.0,UG,7,0.952175553216,2,7,android
61,1652,7526,9,3.0,56.0,UG,7,0.952175553216,2,7,android
62,1652,9686,9,3.0,56.0,UG,2,0.952175553216,3,5,android
63,1652,9686,9,3.0,56.0,UG,2,0.952175553216,3,5,android
64,1652,9686,9,3.0,56.0,UG,2,0.952175553216,3,5,android
65,1652,9686,9,3.0,56.0,UG,2,0.952175553216,3,5,android
66,1652,12331,9,20.0,56.0,UG,3,0.952175553216,4,8,android
67,1652,12331,9,20.0,56.0,UG,3,0.952175553216,4,8,android
68,1652,15813,9,1.0,56.0,UG,7,0.952175553216,5,15,android
69,1652,15813,9,1.0,56.0,UG,7,0.952175553216,5,15,android
70,1652,26402,9,2.0,56.0,UG,6,0.952175553216,7,9,android
71,1652,26402,9,2.0,56.0,UG,6,0.952175553216,7,9,android
72,1652,26402,9,20.0,56.0,UG,6,0.952175553216,7,9,android
73,1652,26402,9,20.0,56.0,UG,6,0.952175553216,7,9,android
74,371,5870,9,3.0,27.0,BM,3,0.952175553216,1,9,android
75,371,5870,9,3.0,27.0,BM,3,0.952175553216,1,9,android
76,371,12338,9,5.0,27.0,BM,5,0.952175553216,4,8,android
77,371,12338,9,5.0,27.0,BM,5,0.952175553216,4,8,android
78,371,20542,9,20.0,27.0,BM,7,0.952175553216,6,12,android
79,371,20542,9,20.0,27.0,BM,7,0.952175553216,6,12,android
80,371,20542,9,3.0,27.0,BM,7,0.952175553216,6,12,android
81,371,20542,9,3.0,27.0,BM,7,0.952175553216,6,12,android
82,371,26409,9,5.0,27.0,BM,16,0.952175553216,7,15,android
83,371,26409,9,5.0,27.0,BM,16,0.952175553216,7,15,android
84,1143,5698,9,2.0,35.0,SH,3,0.952175553216,1,5,android
85,1143,5698,9,2.0,35.0,SH,3,0.952175553216,1,5,android
86,1143,5698,9,2.0,35.0,SH,3,0.952175553216,1,5,android
87,1143,5698,9,2.0,35.0,SH,3,0.952175553216,1,5,android
88,1143,7525,9,3.0,35.0,SH,2,0.952175553216,2,13,android
89,1143,7525,9,3.0,35.0,SH,2,0.952175553216,2,13,android
90,1143,12330,9,2.0,35.0,SH,11,0.952175553216,4,4,android
91,1143,12330,9,2.0,35.0,SH,11,0.952175553216,4,4,android
92,1143,12330,9,3.0,35.0,SH,11,0.952175553216,4,4,android
93,1143,12330,9,3.0,35.0,SH,11,0.952175553216,4,4,android
94,1143,20534,9,5.0,35.0,SH,2,0.952175553216,6,6,android
95,1143,20534,9,5.0,35.0,SH,2,0.952175553216,6,6,android
96,1143,20534,9,3.0,35.0,SH,2,0.952175553216,6,6,android
97,1143,20534,9,3.0,35.0,SH,2,0.952175553216,6,6,android
98,1143,20534,9,5.0,35.0,SH,2,0.952175553216,6,6,android
99,1143,20534,9,5.0,35.0,SH,2,0.952175553216,6,6,android
100,1143,20534,9,1.0,35.0,SH,2,0.952175553216,6,6,android
101,1143,20534,9,1.0,35.0,SH,2,0.952175553216,6,6,android
102,1143,26401,9,3.0,35.0,SH,10,0.952175553216,7,6,android
103,1143,26401,9,3.0,35.0,SH,10,0.952175553216,7,6,android
104,1143,26401,9,2.0,35.0,SH,10,0.952175553216,7,6,android
105,1143,26401,9,2.0,35.0,SH,10,0.952175553216,7,6,android
106,1143,26401,9,5.0,35.0,SH,10,0.952175553216,7,6,android
107,1143,26401,9,5.0,35.0,SH,10,0.952175553216,7,6,android
108,21,5721,9,3.0,68.0,RU,5,0.952175553216,1,2,android
109,21,5721,9,3.0,68.0,RU,5,0.952175553216,1,2,android
110,21,9688,9,1.0,68.0,RU,3,0.952175553216,3,4,android
111,21,9688,9,1.0,68.0,RU,3,0.952175553216,3,4,android
112,21,9688,9,2.0,68.0,RU,3,0.952175553216,3,4,android
113,21,9688,9,2.0,68.0,RU,3,0.952175553216,3,4,android
114,21,9688,9,3.0,68.0,RU,3,0.952175553216,3,4,android
115,21,9688,9,3.0,68.0,RU,3,0.952175553216,3,4,android
116,21,12333,9,3.0,68.0,RU,8,0.952175553216,4,9,android
117,21,12333,9,3.0,68.0,RU,8,0.952175553216,4,9,android
118,21,26404,9,1.0,68.0,RU,10,0.952175553216,7,17,android
119,21,26404,9,1.0,68.0,RU,10,0.952175553216,7,17,android
120,21,26404,9,1.0,68.0,RU,10,0.952175553216,7,17,android
121,21,26404,9,1.0,68.0,RU,10,0.952175553216,7,17,android
122,21,26404,9,5.0,68.0,RU,10,0.952175553216,7,17,android
123,21,26404,9,5.0,68.0,RU,10,0.952175553216,7,17,android
124,1277,7523,9,5.0,47.0,MR,3,0.952175553216,2,5,windows
125,1277,7523,9,5.0,47.0,MR,3,0.952175553216,2,5,windows
126,1277,7523,9,5.0,47.0,MR,3,0.952175553216,2,5,windows
127,1277,7523,9,5.0,47.0,MR,3,0.952175553216,2,5,windows
128,1277,9683,9,20.0,47.0,MR,1,0.952175553216,3,10,windows
129,1277,9683,9,20.0,47.0,MR,1,0.952175553216,3,10,windows
130,1277,15810,9,1.0,47.0,MR,6,0.952175553216,5,9,windows
131,1277,15810,9,1.0,47.0,MR,6,0.952175553216,5,9,windows
132,1277,15810,9,1.0,47.0,MR,6,0.952175553216,5,9,windows
133,1277,15810,9,1.0,47.0,MR,6,0.952175553216,5,9,windows
134,1277,20532,9,1.0,47.0,MR,6,0.952175553216,6,10,windows
135,1277,20532,9,1.0,47.0,MR,6,0.952175553216,6,10,windows
136,1277,20532,9,1.0,47.0,MR,6,0.952175553216,6,10,windows
137,1277,20532,9,1.0,47.0,MR,6,0.952175553216,6,10,windows
138,1277,20532,9,1.0,47.0,MR,6,0.952175553216,6,10,windows
139,1277,20532,9,1.0,47.0,MR,6,0.952175553216,6,10,windows
140,430,10994,9,3.0,38.0,BV,3,0.952175553216,3,3,android
141,430,10994,9,3.0,38.0,BV,3,0.952175553216,3,3,android
142,430,10994,9,2.0,38.0,BV,3,0.952175553216,3,3,android
143,430,10994,9,2.0,38.0,BV,3,0.952175553216,3,3,android
144,430,15824,9,2.0,38.0,BV,9,0.952175553216,5,6,android
145,430,15824,9,2.0,38.0,BV,9,0.952175553216,5,6,android
146,430,15824,9,3.0,38.0,BV,9,0.952175553216,5,6,android
147,430,15824,9,3.0,38.0,BV,9,0.952175553216,5,6,android
148,430,20546,9,2.0,38.0,BV,11,0.952175553216,6,3,android
149,430,20546,9,2.0,38.0,BV,11,0.952175553216,6,3,android
150,430,20546,9,3.0,38.0,BV,11,0.952175553216,6,3,android
151,430,20546,9,3.0,38.0,BV,11,0.952175553216,6,3,android
152,430,26413,9,3.0,38.0,BV,7,0.952175553216,7,14,android
153,430,26413,9,3.0,38.0,BV,7,0.952175553216,7,14,android
154,430,26413,9,1.0,38.0,BV,7,0.952175553216,7,14,android
155,430,26413,9,1.0,38.0,BV,7,0.952175553216,7,14,android
156,1091,12341,9,3.0,25.0,ET,8,0.952175553216,4,7,mac
157,1091,12341,9,3.0,25.0,ET,8,0.952175553216,4,7,mac
158,1091,20545,9,2.0,25.0,ET,7,0.952175553216,6,14,mac
159,1091,20545,9,2.0,25.0,ET,7,0.952175553216,6,14,mac
160,1091,20545,9,2.0,25.0,ET,7,0.952175553216,6,14,mac
161,1091,20545,9,2.0,25.0,ET,7,0.952175553216,6,14,mac
162,1091,26412,9,1.0,25.0,ET,9,0.952175553216,7,9,mac
163,1091,26412,9,1.0,25.0,ET,9,0.952175553216,7,9,mac
164,1091,26412,9,2.0,25.0,ET,9,0.952175553216,7,9,mac
165,1091,26412,9,2.0,25.0,ET,9,0.952175553216,7,9,mac
166,559,26415,9,2.0,66.0,ZA,11,0.952175553216,7,11,iphone
167,559,26415,9,2.0,66.0,ZA,11,0.952175553216,7,11,iphone
168,559,26415,9,10.0,66.0,ZA,11,0.952175553216,7,11,iphone
169,559,26415,9,10.0,66.0,ZA,11,0.952175553216,7,11,iphone
170,868,5775,35,10.0,32.0,CX,3,0.836061494696,1,5,iphone
171,868,5775,35,10.0,32.0,CX,3,0.836061494696,1,5,iphone
172,868,7625,35,20.0,32.0,CX,2,0.836061494696,2,7,iphone
173,868,7625,35,20.0,32.0,CX,2,0.836061494696,2,7,iphone
174,868,9793,35,20.0,32.0,CX,4,0.836061494696,3,9,iphone
175,868,9793,35,20.0,32.0,CX,4,0.836061494696,3,9,iphone
176,868,9793,35,10.0,32.0,CX,4,0.836061494696,3,9,iphone
177,868,9793,35,10.0,32.0,CX,4,0.836061494696,3,9,iphone
178,868,12444,35,20.0,32.0,CX,8,0.836061494696,4,12,iphone
179,868,12444,35,20.0,32.0,CX,8,0.836061494696,4,12,iphone
180,868,15936,35,10.0,32.0,CX,5,0.836061494696,5,14,iphone
181,868,15936,35,10.0,32.0,CX,5,0.836061494696,5,14,iphone
182,868,20673,35,20.0,32.0,CX,6,0.836061494696,6,8,iphone
183,868,20673,35,20.0,32.0,CX,6,0.836061494696,6,8,iphone
184,868,26554,35,20.0,32.0,CX,10,0.836061494696,7,8,iphone
185,868,26554,35,20.0,32.0,CX,10,0.836061494696,7,8,iphone
186,868,26554,35,20.0,32.0,CX,10,0.836061494696,7,8,iphone
187,868,26554,35,20.0,32.0,CX,10,0.836061494696,7,8,iphone
188,2199,5697,35,3.0,27.0,HR,4,0.836061494696,1,6,android
189,2199,5697,35,3.0,27.0,HR,4,0.836061494696,1,6,android
190,2199,5697,35,2.0,27.0,HR,4,0.836061494696,1,6,android
191,2199,5697,35,2.0,27.0,HR,4,0.836061494696,1,6,android
192,2199,15932,35,1.0,27.0,HR,5,0.836061494696,5,12,android
193,2199,15932,35,1.0,27.0,HR,5,0.836061494696,5,12,android
194,2199,20669,35,10.0,27.0,HR,14,0.836061494696,6,13,android
195,2199,20669,35,10.0,27.0,HR,14,0.836061494696,6,13,android
196,2199,26550,35,3.0,27.0,HR,10,0.836061494696,7,6,android
197,2199,26550,35,3.0,27.0,HR,10,0.836061494696,7,6,android
198,2199,26550,35,3.0,27.0,HR,10,0.836061494696,7,6,android
199,2199,26550,35,3.0,27.0,HR,10,0.836061494696,7,6,android
200,2146,5880,35,2.0,49.0,SV,1,0.836061494696,1,7,linux
201,2146,5880,35,2.0,49.0,SV,1,0.836061494696,1,7,linux
202,2146,12447,35,1.0,49.0,SV,4,0.836061494696,4,9,linux
203,2146,12447,35,1.0,49.0,SV,4,0.836061494696,4,9,linux
204,2146,20676,35,1.0,49.0,SV,6,0.836061494696,6,10,linux
205,2146,20676,35,1.0,49.0,SV,6,0.836061494696,6,10,linux
206,2229,7620,35,20.0,48.0,GE,2,0.836061494696,2,3,iphone
207,2229,7620,35,20.0,48.0,GE,2,0.836061494696,2,3,iphone
208,2229,9788,35,10.0,48.0,GE,2,0.836061494696,3,7,iphone
209,2229,9788,35,10.0,48.0,GE,2,0.836061494696,3,7,iphone
210,2229,9788,35,20.0,48.0,GE,2,0.836061494696,3,7,iphone
211,2229,9788,35,20.0,48.0,GE,2,0.836061494696,3,7,iphone
212,2229,9788,35,3.0,48.0,GE,2,0.836061494696,3,7,iphone
213,2229,9788,35,3.0,48.0,GE,2,0.836061494696,3,7,iphone
214,2229,12439,35,10.0,48.0,GE,5,0.836061494696,4,13,iphone
215,2229,12439,35,10.0,48.0,GE,5,0.836061494696,4,13,iphone
216,2229,12439,35,5.0,48.0,GE,5,0.836061494696,4,13,iphone
217,2229,12439,35,5.0,48.0,GE,5,0.836061494696,4,13,iphone
218,2229,15931,35,20.0,48.0,GE,10,0.836061494696,5,7,iphone
219,2229,15931,35,20.0,48.0,GE,10,0.836061494696,5,7,iphone
220,2229,15931,35,20.0,48.0,GE,10,0.836061494696,5,7,iphone
221,2229,15931,35,20.0,48.0,GE,10,0.836061494696,5,7,iphone
222,2229,15931,35,20.0,48.0,GE,10,0.836061494696,5,7,iphone
223,2229,15931,35,20.0,48.0,GE,10,0.836061494696,5,7,iphone
224,2229,20668,35,10.0,48.0,GE,5,0.836061494696,6,11,iphone
225,2229,20668,35,10.0,48.0,GE,5,0.836061494696,6,11,iphone
226,2229,20668,35,5.0,48.0,GE,5,0.836061494696,6,11,iphone
227,2229,20668,35,5.0,48.0,GE,5,0.836061494696,6,11,iphone
228,2229,20668,35,20.0,48.0,GE,5,0.836061494696,6,11,iphone
229,2229,20668,35,20.0,48.0,GE,5,0.836061494696,6,11,iphone
230,2229,26549,35,20.0,48.0,GE,7,0.836061494696,7,8,iphone
231,2229,26549,35,20.0,48.0,GE,7,0.836061494696,7,8,iphone
232,2229,26549,35,20.0,48.0,GE,7,0.836061494696,7,8,iphone
233,2229,26549,35,20.0,48.0,GE,7,0.836061494696,7,8,iphone
234,2229,26549,35,20.0,48.0,GE,7,0.836061494696,7,8,iphone
235,2229,26549,35,20.0,48.0,GE,7,0.836061494696,7,8,iphone
236,807,9791,35,1.0,43.0,AG,8,0.836061494696,3,10,linux
237,807,9791,35,1.0,43.0,AG,8,0.836061494696,3,10,linux
238,807,15934,35,1.0,43.0,AG,8,0.836061494696,5,9,linux
239,807,15934,35,1.0,43.0,AG,8,0.836061494696,5,9,linux
240,807,26552,35,1.0,43.0,AG,15,0.836061494696,7,12,linux
241,807,26552,35,1.0,43.0,AG,15,0.836061494696,7,12,linux
242,2127,9799,35,1.0,51.0,GY,5,0.836061494696,3,7,linux
243,2127,9799,35,1.0,51.0,GY,5,0.836061494696,3,7,linux
244,2127,9799,35,1.0,51.0,GY,5,0.836061494696,3,7,linux
245,2127,9799,35,1.0,51.0,GY,5,0.836061494696,3,7,linux
246,2127,12450,35,2.0,51.0,GY,9,0.836061494696,4,11,linux
247,2127,12450,35,2.0,51.0,GY,9,0.836061494696,4,11,linux
248,2127,15942,35,1.0,51.0,GY,8,0.836061494696,5,9,linux
249,2127,15942,35,1.0,51.0,GY,8,0.836061494696,5,9,linux
250,2127,20679,35,3.0,51.0,GY,9,0.836061494696,6,7,linux
251,2127,20679,35,3.0,51.0,GY,9,0.836061494696,6,7,linux
252,2127,26560,35,2.0,51.0,GY,8,0.836061494696,7,11,linux
253,2127,26560,35,2.0,51.0,GY,8,0.836061494696,7,11,linux
254,2243,9790,35,5.0,49.0,YT,2,0.836061494696,3,5,android
255,2243,9790,35,5.0,49.0,YT,2,0.836061494696,3,5,android
256,2243,12441,35,3.0,49.0,YT,4,0.836061494696,4,13,android
257,2243,12441,35,3.0,49.0,YT,4,0.836061494696,4,13,android
258,279,9792,35,2.0,23.0,MV,10,0.836061494696,3,9,windows
259,279,9792,35,2.0,23.0,MV,10,0.836061494696,3,9,windows
260,279,12443,35,1.0,23.0,MV,8,0.836061494696,4,6,windows
261,279,12443,35,1.0,23.0,MV,8,0.836061494696,4,6,windows
262,279,20672,35,1.0,23.0,MV,8,0.836061494696,6,6,windows
263,279,20672,35,1.0,23.0,MV,8,0.836061494696,6,6,windows
264,279,20672,35,1.0,23.0,MV,8,0.836061494696,6,6,windows
265,279,20672,35,1.0,23.0,MV,8,0.836061494696,6,6,windows
266,279,20672,35,1.0,23.0,MV,8,0.836061494696,6,6,windows
267,279,20672,35,1.0,23.0,MV,8,0.836061494696,6,6,windows
268,279,26553,35,1.0,23.0,MV,7,0.836061494696,7,8,windows
269,279,26553,35,1.0,23.0,MV,7,0.836061494696,7,8,windows
270,400,12449,35,10.0,33.0,TT,5,0.836061494696,4,5,iphone
271,400,12449,35,10.0,33.0,TT,5,0.836061494696,4,5,iphone
272,400,12449,35,20.0,33.0,TT,5,0.836061494696,4,5,iphone
273,400,12449,35,20.0,33.0,TT,5,0.836061494696,4,5,iphone
274,400,26559,35,5.0,33.0,TT,10,0.836061494696,7,13,iphone
275,400,26559,35,5.0,33.0,TT,10,0.836061494696,7,13,iphone
276,740,15943,35,20.0,37.0,CZ,8,0.836061494696,5,10,iphone
277,740,15943,35,20.0,37.0,CZ,8,0.836061494696,5,10,iphone
278,740,15943,35,10.0,37.0,CZ,8,0.836061494696,5,10,iphone
279,740,15943,35,10.0,37.0,CZ,8,0.836061494696,5,10,iphone
280,740,15943,35,20.0,37.0,CZ,8,0.836061494696,5,10,iphone
281,740,15943,35,20.0,37.0,CZ,8,0.836061494696,5,10,iphone
282,740,20680,35,10.0,37.0,CZ,11,0.836061494696,6,19,iphone
283,740,20680,35,10.0,37.0,CZ,11,0.836061494696,6,19,iphone
284,740,20680,35,20.0,37.0,CZ,11,0.836061494696,6,19,iphone
285,740,20680,35,20.0,37.0,CZ,11,0.836061494696,6,19,iphone
286,305,17205,35,3.0,39.0,PA,7,0.836061494696,5,4,android
287,305,17205,35,3.0,39.0,PA,7,0.836061494696,5,4,android
288,305,20685,35,5.0,39.0,PA,8,0.836061494696,6,7,android
289,305,20685,35,5.0,39.0,PA,8,0.836061494696,6,7,android
290,305,20685,35,3.0,39.0,PA,8,0.836061494696,6,7,android
291,305,20685,35,3.0,39.0,PA,8,0.836061494696,6,7,android
292,305,26566,35,3.0,39.0,PA,9,0.836061494696,7,7,android
293,305,26566,35,3.0,39.0,PA,9,0.836061494696,7,7,android
294,305,26566,35,3.0,39.0,PA,9,0.836061494696,7,7,android
295,305,26566,35,3.0,39.0,PA,9,0.836061494696,7,7,android
296,701,19916,35,1.0,21.0,CG,1,0.836061494696,5,1,windows
297,701,19916,35,1.0,21.0,CG,1,0.836061494696,5,1,windows
298,701,20686,35,1.0,21.0,CG,8,0.836061494696,6,7,windows
299,701,20686,35,1.0,21.0,CG,8,0.836061494696,6,7,windows
300,701,20686,35,1.0,21.0,CG,8,0.836061494696,6,7,windows
301,701,20686,35,1.0,21.0,CG,8,0.836061494696,6,7,windows
302,701,26567,35,1.0,21.0,CG,10,0.836061494696,7,11,windows
303,701,26567,35,1.0,21.0,CG,10,0.836061494696,7,11,windows
304,861,20684,35,1.0,29.0,SB,13,0.836061494696,6,7,linux
305,861,20684,35,1.0,29.0,SB,13,0.836061494696,6,7,linux
306,861,20684,35,1.0,29.0,SB,13,0.836061494696,6,7,linux
307,861,20684,35,1.0,29.0,SB,13,0.836061494696,6,7,linux
308,861,20684,35,1.0,29.0,SB,13,0.836061494696,6,7,linux
309,861,20684,35,1.0,29.0,SB,13,0.836061494696,6,7,linux
310,1226,20683,35,3.0,49.0,RU,10,0.836061494696,6,14,android
311,1226,20683,35,3.0,49.0,RU,10,0.836061494696,6,14,android
312,1226,20683,35,5.0,49.0,RU,10,0.836061494696,6,14,android
313,1226,20683,35,5.0,49.0,RU,10,0.836061494696,6,14,android
314,1226,20683,35,3.0,49.0,RU,10,0.836061494696,6,14,android
315,1226,20683,35,3.0,49.0,RU,10,0.836061494696,6,14,android
316,1226,26564,35,2.0,49.0,RU,6,0.836061494696,7,10,android
317,1226,26564,35,2.0,49.0,RU,6,0.836061494696,7,10,android
318,874,29417,35,2.0,22.0,OM,8,0.836061494696,7,7,android
319,874,29417,35,2.0,22.0,OM,8,0.836061494696,7,7,android
320,874,29417,35,3.0,22.0,OM,8,0.836061494696,7,7,android
321,874,29417,35,3.0,22.0,OM,8,0.836061494696,7,7,android
322,941,26568,35,3.0,69.0,IN,6,0.836061494696,7,6,android
323,941,26568,35,3.0,69.0,IN,6,0.836061494696,7,6,android
324,819,5679,97,20.0,37.0,AR,1,0.340788463107,1,8,iphone
325,819,5679,97,20.0,37.0,AR,1,0.340788463107,1,8,iphone
326,819,16216,97,10.0,37.0,AR,4,0.340788463107,5,9,iphone
327,819,16216,97,10.0,37.0,AR,4,0.340788463107,5,9,iphone
328,819,26919,97,20.0,37.0,AR,12,0.340788463107,7,15,iphone
329,819,26919,97,20.0,37.0,AR,12,0.340788463107,7,15,iphone
330,649,5811,97,1.0,40.0,ME,3,0.340788463107,1,9,linux
331,649,5811,97,1.0,40.0,ME,3,0.340788463107,1,9,linux
332,649,10031,97,1.0,40.0,ME,4,0.340788463107,3,7,linux
333,649,10031,97,1.0,40.0,ME,4,0.340788463107,3,7,linux
334,649,12703,97,1.0,40.0,ME,5,0.340788463107,4,5,linux
335,649,12703,97,1.0,40.0,ME,5,0.340788463107,4,5,linux
336,649,12703,97,1.0,40.0,ME,5,0.340788463107,4,5,linux
337,649,12703,97,1.0,40.0,ME,5,0.340788463107,4,5,linux
338,649,16221,97,1.0,40.0,ME,9,0.340788463107,5,8,linux
339,649,16221,97,1.0,40.0,ME,9,0.340788463107,5,8,linux
340,649,26924,97,1.0,40.0,ME,11,0.340788463107,7,7,linux
341,649,26924,97,1.0,40.0,ME,11,0.340788463107,7,7,linux
342,1640,7838,97,10.0,25.0,NL,6,0.340788463107,2,11,iphone
343,1640,7838,97,10.0,25.0,NL,6,0.340788463107,2,11,iphone
344,1640,16219,97,20.0,25.0,NL,7,0.340788463107,5,8,iphone
345,1640,16219,97,20.0,25.0,NL,7,0.340788463107,5,8,iphone
346,1640,16219,97,20.0,25.0,NL,7,0.340788463107,5,8,iphone
347,1640,16219,97,20.0,25.0,NL,7,0.340788463107,5,8,iphone
348,1640,16219,97,5.0,25.0,NL,7,0.340788463107,5,8,iphone
349,1640,16219,97,5.0,25.0,NL,7,0.340788463107,5,8,iphone
350,1640,26922,97,10.0,25.0,NL,6,0.340788463107,7,14,iphone
351,1640,26922,97,10.0,25.0,NL,6,0.340788463107,7,14,iphone
352,1640,26922,97,5.0,25.0,NL,6,0.340788463107,7,14,iphone
353,1640,26922,97,5.0,25.0,NL,6,0.340788463107,7,14,iphone
354,9,9187,97,10.0,60.0,SI,1,0.340788463107,2,1,iphone
355,9,9187,97,10.0,60.0,SI,1,0.340788463107,2,1,iphone
356,9,12710,97,10.0,60.0,SI,3,0.340788463107,4,11,iphone
357,9,12710,97,10.0,60.0,SI,3,0.340788463107,4,11,iphone
358,9,16228,97,20.0,60.0,SI,6,0.340788463107,5,8,iphone
359,9,16228,97,20.0,60.0,SI,6,0.340788463107,5,8,iphone
360,9,16228,97,10.0,60.0,SI,6,0.340788463107,5,8,iphone
361,9,16228,97,10.0,60.0,SI,6,0.340788463107,5,8,iphone
362,9,26931,97,20.0,60.0,SI,9,0.340788463107,7,13,iphone
363,9,26931,97,20.0,60.0,SI,9,0.340788463107,7,13,iphone
364,9,26931,97,10.0,60.0,SI,9,0.340788463107,7,13,iphone
365,9,26931,97,10.0,60.0,SI,9,0.340788463107,7,13,iphone
366,1522,10036,97,3.0,52.0,GR,3,0.340788463107,3,8,android
367,1522,10036,97,3.0,52.0,GR,3,0.340788463107,3,8,android
368,1522,12708,97,3.0,52.0,GR,7,0.340788463107,4,11,android
369,1522,12708,97,3.0,52.0,GR,7,0.340788463107,4,11,android
370,1522,16226,97,3.0,52.0,GR,9,0.340788463107,5,11,android
371,1522,16226,97,3.0,52.0,GR,9,0.340788463107,5,11,android
372,1522,16226,97,3.0,52.0,GR,9,0.340788463107,5,11,android
373,1522,16226,97,3.0,52.0,GR,9,0.340788463107,5,11,android
374,1522,21007,97,3.0,52.0,GR,5,0.340788463107,6,11,android
375,1522,21007,97,3.0,52.0,GR,5,0.340788463107,6,11,android
376,1522,26929,97,2.0,52.0,GR,11,0.340788463107,7,16,android
377,1522,26929,97,2.0,52.0,GR,11,0.340788463107,7,16,android
378,1522,26929,97,3.0,52.0,GR,11,0.340788463107,7,16,android
379,1522,26929,97,3.0,52.0,GR,11,0.340788463107,7,16,android
